"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gpr155",1028.65446729756,1.70381125730153,0.0847715574405125,20.0988551908718,7.55155751233824e-90,1.33861762595681e-88
"Gpr156",136.24928168266,-2.92358904781601,0.229284816986851,-12.7509055603262,3.0814482849078e-37,1.94521148304204e-36
"Gpr157",54.2191096472914,1.02971546675798,0.262536876973826,3.92217458601308,8.77533678137319e-05,0.000156386122533674
"Gpr158",2138.94167759913,4.94565376770843,0.143729873554221,34.4093656065365,1.82641569912153e-259,2.04308985970055e-257
"Gpr160",12.3398358422444,0.853276737973762,0.518918923227617,1.64433536681699,0.10010694775489,0.127190555842368
"Gpr161",628.237161501345,-2.51517850152188,0.111397081879121,-22.5784954066493,7.05083993129872e-113,1.70222020325322e-111
"Gpr162",3736.45908005773,1.10318890921958,0.0967237653287582,11.4055620712232,3.92235588464673e-30,2.06614885880338e-29
"Gpr165",168.337194014449,1.17121860607771,0.210750195787642,5.55737849590358,2.73856490920284e-08,6.15212099472909e-08
"Gpr17",1007.90381019457,2.81929329290507,0.290251826126797,9.71326634022092,2.647152816085e-22,1.0929670384615e-21
"Gpr171",0.699426616016982,0.938655547544508,2.09223790418479,0.44863710081299,0.653693465495684,NA
"Gpr173",477.460926845239,-1.46364134703781,0.105889440208483,-13.8223541852339,1.86857412547437e-43,1.37583892067839e-42
"Gpr174",2.95810750659913,2.06470050539004,1.08177285444159,1.90862665569089,0.0563102707789009,0.0742965550716488
"Gpr176",233.074209121244,0.251780503304493,0.164097822920068,1.53433177128216,0.124948053374979,0.156044271637429
"Gpr179",36.11463366601,2.15356030918318,0.350595417875923,6.14257973544119,8.11918972565313e-10,1.98407879184549e-09
"Gpr18",3.53748126747467,0.026253407237031,0.904124058784765,0.0290373947932745,0.976834766427055,0.980755610622771
"Gpr180",406.907399678511,0.748828202169901,0.111789267064824,6.69856974494406,2.10469267972273e-11,5.56125515871572e-11
"Gpr182",47.7293633091102,0.69025359644942,0.272946215077516,2.5288996817684,0.0114420726298186,0.0165705796126594
"Gpr183",18.3758536530093,1.27609093213991,0.448780471784795,2.84346359159727,0.00446261076568775,0.0067864240386757
"Gpr19",359.744999896127,-0.480667749709356,0.125101515922484,-3.84222162429422,0.000121925664631726,0.000214882201782697
"Gpr20",3.63220161536923,2.12228325900501,0.97608145608712,2.17428908803651,0.0296834313939339,0.0408184011151218
"Gpr21",472.095024978415,-3.83556666922863,0.16343339041642,-23.4686844558251,8.52105833985272e-122,2.35374632976607e-120
"Gpr22",595.625375295026,2.39177929490558,0.165361265656082,14.4639634041022,2.04665123234287e-47,1.63604920969796e-46
"Gpr25",158.987398179008,0.975625194430818,0.175416009126841,5.56177967613753,2.6703729632237e-08,6.00342242761937e-08
"Gpr26",898.505930961757,1.25104386264892,0.111420015341096,11.228178876291,2.96527210812379e-29,1.52279870736554e-28
"Gpr27",408.637868210313,-0.932323428061458,0.14262868236415,-6.53671766861809,6.28835939959449e-11,1.62230844845576e-10
"Gpr3",68.2137914130173,3.409313481392,0.316157202843856,10.7836021154191,4.11451188559919e-27,1.97395735374644e-26
"Gpr31b",0.273153259055328,-1.47034475842171,3.3725690599786,-0.435971727271624,0.662857242686712,NA
"Gpr33",0.274613984771903,1.79050016559988,3.32251366180547,0.538899263585545,0.589956365389681,NA
"Gpr34",101.652115448579,2.92423936696028,0.224398685880465,13.0314460420593,8.1056761307419e-39,5.30848098598769e-38
"Gpr35",10.1835580468607,0.528526737680513,0.618011668620254,0.855205111030475,0.392437607215051,0.442955709823456
"Gpr37",644.113701691404,3.82473474359089,0.157833734766321,24.2326822542314,1.00686652396831e-129,3.08395681916143e-128
"Gpr37l1",1721.02483211779,8.82517261241638,0.26727880409662,33.0186025870803,4.39295098932779e-239,4.09932887656961e-237
"Gpr39",4.00199181834051,1.66448437855267,0.90959203086268,1.82992410011995,0.067261289128182,0.0877490631799028
"Gpr4",100.016983480763,0.437133338194698,0.187393505196301,2.33270271419911,0.0196637536488763,0.0277064781111142
"Gpr45",266.938021239614,-0.667960867054295,0.145640349012522,-4.58637233145372,4.51013981648375e-06,8.80611644567134e-06
"Gpr50",15.8201375529224,-0.0432126809330881,0.46676624806597,-0.0925788467185416,0.926238149435647,0.938325406195073
"Gpr52",71.6080390384665,3.05831566554246,0.258947907745211,11.8105440286147,3.44326083066239e-32,1.91753641188094e-31
"Gpr55",25.6590038310591,1.59294506117093,0.3554355346343,4.48167081214846,7.40609210952788e-06,1.42595380471025e-05
"Gpr6",88.0786336414673,3.41193301158216,0.256871012794162,13.282670451867,2.91799037918536e-40,1.98014343365216e-39
"Gpr61",232.231914514972,2.6243872046425,0.189732590560333,13.8320316867648,1.63341057686517e-43,1.20465702249557e-42
"Gpr62",153.491371390405,3.24450842458775,0.21150576593519,15.3400471625059,4.1289489144358e-53,3.72743709017488e-52
"Gpr63",151.444723379452,0.124077418629247,0.189579102477384,0.654488902035227,0.512796874832946,0.562692482528566
"Gpr65",2.98138670501405,0.786597527838236,0.99369210061651,0.791590802976306,0.428599311289988,0.479624306967359
"Gpr68",142.795232900809,2.97335925265955,0.200288052360795,14.8454149791391,7.4492410383771e-50,6.29567485223706e-49
"Gpr75",152.423363236543,1.09401802847473,0.149799975239601,7.30319231845584,2.81019052682661e-13,8.08103646625375e-13
